,0,1,2,3,4,5,6
0,14,1,1,0,0,0,0
1,0,9,2,1,4,0,1
2,0,2,11,1,0,0,3
3,0,1,0,13,1,0,2
4,3,1,0,0,13,0,0
5,0,0,2,0,1,13,1
6,0,3,1,3,1,1,8
