,0,1,2,3,4,5,6
0,23,1,1,1,0,0,0
1,2,4,1,1,0,0,1
2,2,1,6,2,2,1,0
3,6,0,0,8,0,0,0
4,0,0,0,0,13,0,3
5,0,1,0,0,2,8,1
6,1,0,1,0,6,0,8
