,0,1,2,3,4,5,6
0,185,7,2,3,0,0,3
1,7,175,1,5,1,1,10
2,0,3,178,1,2,6,10
3,2,3,1,188,2,0,4
4,0,1,0,0,193,6,0
5,1,2,7,3,13,171,3
6,4,9,4,4,1,2,176
