,0,1,2,3,4,5,6
0,188,6,1,5,0,0,0
1,9,166,2,8,1,2,12
2,0,0,184,0,1,4,11
3,1,5,0,185,1,1,7
4,0,0,0,0,196,4,0
5,0,0,7,1,13,175,4
6,1,4,3,6,0,1,185
