,0,1,2,3,4,5,6
0,25,0,1,0,0,0,0
1,4,3,1,0,0,0,1
2,4,0,9,1,0,0,0
3,11,0,0,3,0,0,0
4,1,1,0,0,12,0,2
5,0,0,0,0,2,9,1
6,0,0,1,0,3,0,12
