,0,1,2,3,4,5,6
0,188,6,2,4,0,0,0
1,10,168,3,4,1,2,12
2,1,0,180,2,2,5,10
3,2,3,1,188,1,1,4
4,0,2,0,0,192,6,0
5,1,1,7,2,14,172,3
6,3,6,2,6,0,3,180
