,0,1,2,3,4,5,6
0,11,1,2,1,0,0,1
1,2,9,2,1,2,1,0
2,0,2,11,2,0,0,2
3,2,1,0,10,2,0,2
4,0,0,0,0,17,0,0
5,0,1,1,0,1,14,0
6,1,3,1,1,2,0,9
