,0,1,2,3,4,5,6
0,13,1,1,0,0,0,1
1,1,8,4,0,3,1,0
2,0,3,6,1,1,3,3
3,2,1,0,13,0,0,1
4,0,0,0,0,17,0,0
5,0,1,2,0,0,14,0
6,0,2,0,5,1,1,8
