,0,1,2,3,4,5,6
0,13,1,1,0,1,0,0
1,0,11,0,2,3,1,0
2,0,2,13,0,0,0,2
3,1,1,0,13,0,0,2
4,0,0,0,1,16,0,0
5,0,1,0,0,0,15,1
6,2,2,1,4,0,1,7
