,precision,recall,f1-score,support
0,0.7063492063492064,0.839622641509434,0.7672413793103449,212.0
2,0.0,0.0,0.0,7.0
3,0.3333333333333333,0.05,0.08695652173913045,40.0
4,0.6730038022813688,0.8592233009708737,0.7547974413646055,206.0
5,0.625,0.4444444444444444,0.5194805194805195,90.0
6,0.6,0.2,0.3,45.0
accuracy,0.6766666666666666,0.6766666666666666,0.6766666666666666,0.6766666666666666
macro avg,0.48961439032731807,0.39888173115412534,0.40474597698243336,600.0
weighted avg,0.6416135805822117,0.6766666666666666,0.636458254929523,600.0
