,precision,recall,f1-score,support
0,0.7913043478260869,0.8584905660377359,0.823529411764706,212.0
2,0.0,0.0,0.0,7.0
3,0.043478260869565216,0.275,0.07508532423208192,40.0
4,0.08571428571428572,0.02912621359223301,0.043478260869565216,206.0
5,0.16666666666666666,0.05555555555555555,0.08333333333333333,90.0
6,0.0,0.0,0.0,45.0
accuracy,0.34,0.34,0.34,0.34
macro avg,0.18119392684610078,0.20302872253092075,0.1709043883666144,600.0
weighted avg,0.33692132505175976,0.34,0.32341361667088564,600.0
