,precision,recall,f1-score,support
0,0.7740585774058577,0.8726415094339622,0.8203991130820399,212.0
2,0.0,0.0,0.0,7.0
3,0.5454545454545454,0.15,0.2352941176470588,40.0
4,0.708171206225681,0.883495145631068,0.7861771058315334,206.0
5,0.6619718309859155,0.5222222222222223,0.5838509316770187,90.0
6,0.6363636363636364,0.3111111111111111,0.417910447761194,45.0
accuracy,0.7233333333333334,0.7233333333333334,0.7233333333333334,0.7233333333333334
macro avg,0.5543366327392726,0.4565783313997273,0.4739386193331408,600.0
weighted avg,0.7000261618930167,0.7233333333333334,0.694402357467927,600.0
