,precision,recall,f1-score,support
0,0.75,0.8349056603773585,0.7901785714285713,212.0
2,0.0,0.0,0.0,7.0
3,0.6666666666666666,0.1,0.1739130434782609,40.0
4,0.6766917293233082,0.8737864077669902,0.7627118644067796,206.0
5,0.618421052631579,0.5222222222222223,0.5662650602409638,90.0
6,0.8125,0.28888888888888886,0.4262295081967213,45.0
accuracy,0.7016666666666667,0.7016666666666667,0.7016666666666667,0.7016666666666667
macro avg,0.5873799081035923,0.43663386320924324,0.4532163412918828,600.0
weighted avg,0.6954759294068503,0.7016666666666667,0.6695620104005389,600.0
