,precision,recall,f1-score,support
0,0.7939914163090128,0.8726415094339622,0.8314606741573033,212.0
2,0.0,0.0,0.0,7.0
3,0.04032258064516129,0.25,0.06944444444444443,40.0
4,0.07692307692307693,0.02912621359223301,0.04225352112676057,206.0
5,0.16666666666666666,0.044444444444444446,0.07017543859649122,90.0
6,0.0,0.0,0.0,45.0
accuracy,0.3416666666666667,0.3416666666666667,0.3416666666666667,0.3416666666666667
macro avg,0.1796506234239863,0.19936869457843998,0.1688890130541666,600.0
weighted avg,0.334642062215785,0.3416666666666667,0.32344575920820495,600.0
