,precision,recall,f1-score,support
0,0.7842323651452282,0.8915094339622641,0.8344370860927152,212.0
2,0.0,0.0,0.0,7.0
3,0.5,0.15,0.23076923076923075,40.0
4,0.71484375,0.8883495145631068,0.7922077922077922,206.0
5,0.6984126984126984,0.4888888888888889,0.5751633986928104,90.0
6,0.5357142857142857,0.3333333333333333,0.41095890410958896,45.0
accuracy,0.7283333333333334,0.7283333333333334,0.7283333333333334,0.7283333333333334
macro avg,0.5388671832120354,0.4586801951245989,0.47392273531202295,600.0
weighted avg,0.7007989327084567,0.7283333333333334,0.6993068220741908,600.0
