,precision,recall,f1-score,support
0,0.7872340425531915,0.8726415094339622,0.8277404921700224,212.0
2,0.0,0.0,0.0,7.0
3,0.044897959183673466,0.275,0.07719298245614035,40.0
4,0.09210526315789473,0.03398058252427184,0.04964539007092198,206.0
5,0.14285714285714285,0.044444444444444446,0.06779661016949153,90.0
6,0.0,0.0,0.0,45.0
accuracy,0.345,0.345,0.345,0.345
macro avg,0.1778490679586504,0.20434442273377976,0.17039591247776273,600.0
weighted avg,0.3342006040938212,0.345,0.3248289148469242,600.0
