,precision,recall,f1-score,support
0,0.7109375,0.8584905660377359,0.7777777777777777,212.0
2,0.0,0.0,0.0,7.0
3,0.5,0.075,0.13043478260869565,40.0
4,0.6961538461538461,0.8786407766990292,0.776824034334764,206.0
5,0.6833333333333333,0.45555555555555555,0.5466666666666666,90.0
6,0.6666666666666666,0.26666666666666666,0.3809523809523809,45.0
accuracy,0.6983333333333334,0.6983333333333334,0.6983333333333334,0.6983333333333334
macro avg,0.5428485576923077,0.4223922608264979,0.4354426070567141,600.0
weighted avg,0.6760440705128204,0.6983333333333334,0.6607914806817586,600.0
