,precision,recall,f1-score,support
0,0.7250996015936255,0.8584905660377359,0.7861771058315336,212.0
2,0.0,0.0,0.0,7.0
3,0.75,0.075,0.13636363636363635,40.0
4,0.7015503875968992,0.8786407766990292,0.7801724137931034,206.0
5,0.6142857142857143,0.4777777777777778,0.5375,90.0
6,0.7058823529411765,0.26666666666666666,0.3870967741935483,45.0
accuracy,0.7016666666666667,0.7016666666666667,0.7016666666666667,0.7016666666666667
macro avg,0.5828030094029026,0.4260959645302016,0.43788498836363693,600.0
weighted avg,0.6921515259181285,0.7016666666666667,0.6643899399515326,600.0
