,precision,recall,f1-score,support
0,0.7479338842975206,0.8537735849056604,0.7973568281938326,212.0
2,0.0,0.0,0.0,7.0
3,0.047619047619047616,0.3,0.0821917808219178,40.0
4,0.10810810810810811,0.038834951456310676,0.05714285714285714,206.0
5,0.0625,0.011111111111111112,0.018867924528301886,90.0
6,0.0,0.0,0.0,45.0
accuracy,0.33666666666666667,0.33666666666666667,0.33666666666666667,0.33666666666666667
macro avg,0.16102684000411271,0.20061994124551366,0.15925989844781824,600.0
weighted avg,0.3139366927435109,0.33666666666666667,0.3096614343149083,600.0
