,precision,recall,f1-score,support
0,0.7108433734939759,0.8349056603773585,0.7678958785249457,212.0
2,0.0,0.0,0.0,7.0
3,0.125,0.025,0.04166666666666667,40.0
4,0.6463878326996197,0.8252427184466019,0.7249466950959487,206.0
5,0.5915492957746479,0.4666666666666667,0.5217391304347827,90.0
6,0.6666666666666666,0.13333333333333333,0.2222222222222222,45.0
accuracy,0.66,0.66,0.66,0.66
macro avg,0.45674119477248504,0.3808580631373268,0.3797450988240943,600.0
weighted avg,0.6201568755609381,0.66,0.617926889738085,600.0
