,precision,recall,f1-score,support
0,0.6923076923076923,0.8490566037735849,0.7627118644067797,212.0
2,0.0,0.0,0.0,7.0
3,0.6666666666666666,0.1,0.1739130434782609,40.0
4,0.6819923371647509,0.8640776699029126,0.7623126338329764,206.0
5,0.6,0.43333333333333335,0.503225806451613,90.0
6,0.75,0.13333333333333333,0.22641509433962267,45.0
accuracy,0.6783333333333333,0.6783333333333333,0.6783333333333333,0.6783333333333333
macro avg,0.565161116023185,0.396633490057194,0.40476307375154214,600.0
weighted avg,0.6694605314863935,0.6783333333333333,0.6352780689814819,600.0
