,precision,recall,f1-score,support
0,0.7137254901960784,0.8584905660377359,0.7794432548179873,212.0
2,0.0,0.0,0.0,7.0
3,0.5,0.05,0.09090909090909091,40.0
4,0.6579925650557621,0.8592233009708737,0.7452631578947367,206.0
5,0.5967741935483871,0.4111111111111111,0.4868421052631579,90.0
6,0.6,0.13333333333333333,0.2181818181818182,45.0
accuracy,0.6733333333333333,0.6733333333333333,0.6733333333333333,0.6733333333333333
macro avg,0.511415374800038,0.38535971857550905,0.3867732378444652,600.0
weighted avg,0.645943249570684,0.6733333333333333,0.6267275257932645,600.0
