,precision,recall,f1-score,support
0,0.7755102040816326,0.8962264150943396,0.8315098468271335,212.0
2,0.0,0.0,0.0,7.0
3,0.5555555555555556,0.125,0.20408163265306123,40.0
4,0.7276264591439688,0.9077669902912622,0.8077753779697624,206.0
5,0.676923076923077,0.4888888888888889,0.567741935483871,90.0
6,0.5833333333333334,0.3111111111111111,0.4057971014492754,45.0
accuracy,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333
macro avg,0.5531581048395945,0.4548322342309336,0.4694843157305173,600.0
weighted avg,0.7061575216571047,0.7333333333333333,0.7003378740900192,600.0
