0,1,2,3,4,5,6,7,8,9,10
0,0.777665404145965,-0.04726133625832133,-0.4015127650314876,-1.472435496600961,-0.7951606453467814,2.062556488878778,0.3996429790605281,-0.49426692529984245,-0.8467576347568996,-0.18600562386485062
0,1.1073588409934518,-0.11017612399540051,-0.5065027664054299,-1.544351984859654,-0.8053313620695126,-0.026552830668408748,0.9878302995405309,-0.11805910366630018,-0.44534166812606074,0.39154418528927487
0,1.1830341908387476,0.38718426682443874,0.12436044964306313,-1.991147246842502,0.23165345235316834,-0.0007066258203397014,-0.5130670745971546,0.10320333882344379,1.2535195968918775,1.219080339901198
0,-0.26499499160977774,0.5497044618565737,0.34115203608569966,1.072307636183314,-0.01495471413875424,0.6658856263697546,-0.8405205779220316,1.4222827962126825,1.485730058455723,0.452155808149323
0,1.5716114621755488,0.16941856997696636,-1.0053199071308931,-0.9668726247155399,-2.035768518488881,0.6652343252373633,0.5880690596667717,-0.5615739390662665,0.39960409072099606,-0.048934201561563695
0,1.5780583249152955,-0.38236591621601673,0.021229441375523714,-0.9899102710092273,-1.2923015006835834,1.4732091630861206,0.047126218539570275,-1.24986871723534,0.07145522881945267,0.44253545747710954
0,1.0275252039085585,0.12576968795370905,-1.0657499052664678,-1.7844375708830276,-2.100988573654577,1.5300602069670022,0.9230389763055968,1.0382527238722954,0.3589155379481344,0.7625598846624665
0,0.8692771037204472,0.4433160023813124,1.0005233813822176,-2.321455974600782,0.3023889398841139,0.9770620042847953,-0.7621938802446131,-0.39182943284344934,1.163056740948428,1.537214117616614
0,1.2594820093238948,0.9800717557690128,0.3093388412182202,-1.73734592153569,0.3133307579415856,0.09125380566188783,-0.1900567519057522,1.3041420896385474,1.6966043800260127,1.4186095930634228
0,1.3631015843802616,0.007551533332156606,0.30786822572295586,-1.0750780727749871,-1.147637439521313,1.2710968835565977,0.17045223758511502,-0.29377466576864575,-0.21848223456898047,0.8117076098161005
0,0.004084166002550717,1.1674052097006231,-1.3695759254746838,-0.9364183169376598,1.300023166775556,1.5736157520198417,-1.4969649208686766,-1.4371331513997403,-1.2203169138432923,0.12547752080791555
0,1.6114739214281861,0.6104973797398937,-1.1200904872424486,-0.8538243835231135,-1.9464553143123224,1.4280629624053511,0.07966286439840804,-0.545221486037682,-0.02293500011775715,-0.4092293953370408
0,-0.6306312904564726,0.0038054239695664853,-0.4646142715831067,1.0686512286819658,-0.7566693030114394,-0.07414736740659972,-1.1702231301308688,0.2091349385936117,1.1120860676803401,-0.027067037459215498
0,-0.761973412264768,-0.22050746004166183,-0.0341981484186716,1.2838604315489526,-0.621436365960906,0.2494275601333724,-1.5343752267525272,0.5587828958966521,0.17258482329455282,0.2747591045376452
0,1.2246881619747574,-0.08408720652630988,-1.3607500390754215,-1.195840673470933,-1.6742449646505968,1.135534376807531,0.9958525937777204,-0.17602188472460606,0.48558405013558026,-0.8623463471676617
0,-0.2911887098150483,0.1103852684465541,-2.298538008448534,-0.9005164557282668,0.4713596402474746,0.05176785028431939,-1.9656370289641547,-1.2994780519242506,-1.3904397066431682,1.2321056574876696
0,0.7763076676038237,0.46683624228147275,-0.17691265129004824,-2.4686758494405936,-0.22075402962703783,0.5039968335025222,0.5162438009123366,-0.023021795441476825,2.4180401217641485,1.1762307237052507
0,-0.10641761673027737,-1.2880430284934208,0.8494712265729552,0.6376821683945751,0.5556197789588826,-0.27324272549080636,-1.6875594084031496,1.259057134618393,0.4619494147804781,0.9275959326078853
0,2.461293603479575,0.17402862692977691,-1.0502927936604292,0.18002267930206417,-1.1592930885254402,0.7802180314926231,-0.23128960002200574,-1.1472582579148227,0.11032703197062792,1.2464526516380583
0,-0.41061658380272514,-0.32850711084496953,-0.27008200983712227,-1.0975554007371986,-0.5566762141373204,0.17604319497034243,0.8240345436155139,1.7810057902067657,-0.7233390957716236,0.5261446754598825
0,0.8351862626355666,-0.7038922072211523,-0.7280495643389673,-0.03722017913476546,-0.43256130047039504,3.3539301756065214,-0.3822938082491803,0.08304280509403825,1.6244749761419675,0.13567058795981463
0,0.5553819740389242,0.19126491287827305,-0.9495105168211768,-1.2181298574087618,1.4419107737534254,1.8500236203659992,-0.1349619111626798,-1.1582957687273707,-0.5504133186558711,-0.162399825804334
