0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.7776654041459651,-0.04726133625832383,-0.4015127650314882,-1.4724354966009607,-0.7951606453468354,2.062556487457508,0.39964288639502515,-0.49426935041500175,-0.8467610666491217,-0.18596449672475632,1.0800824624835732,0.8202966060392601,3.0635190725442394,-0.38831228776809734,-1.9022091976852853,-2.2624386529342098,-0.23484352051809276,-1.7213473985682302,-0.7708690951658663,1.068373817689511,-0.25244690963643346,-1.547276336560927,0.26201993639322596,-1.2676763400464706,1.1835434440511508,-0.812875027415077,-1.434072192605035,-1.8341092155201923,-1.856641173094226,0.836329191723631,-0.3777690083570123,-0.8410878138195467,0.3563069463623943,-0.3762158413131331,1.3298334864645154
0,1.1073588409934516,-0.11017612399540407,-0.5065027664054303,-1.5443519848596547,-0.8053313620694176,-0.026552834414538134,0.9878304185933127,-0.11805638716254523,-0.4453394772019759,0.3914746463150743,-0.7188057211247222,1.3034421098319935,-1.2388343615034925,0.4601425250163342,0.6620338837489016,0.7520330183950088,-1.942952170282941,-1.027500523357717,1.2568512935757352,0.11983118798255879,-1.2481273515359446,-0.14969466436577986,0.922955052912104,-1.06323567577652,-1.6983894953982501,1.594662012610845,-0.14142295818689388,-1.0209450092060202,0.031447527180593765,-0.07904194991550414,-0.7510894028688251,2.3025856103962186,1.041095348816033,0.08533611409436136,2.375192620828842
0,1.1830341908387476,0.3871842668244348,0.12436044964306225,-1.9911472468425024,0.23165345235328846,-0.0007066362538232273,-0.5130669106585434,0.10320529437384378,1.253517385231934,1.2189940588158081,-0.19968696176048994,0.7864058305262897,-1.470538800399884,-0.6644083598318038,-1.9681901654843412,-0.6755139479274422,-0.5335684469534603,-2.535236037554763,-0.29573986053250606,-1.6904019660367773,0.2859193651400886,-1.0503737763960124,0.3715596933664637,-0.017885075973845217,-0.9979899755485357,-0.2702550569826322,-1.2199878785235507,0.47241597553972947,-0.7398033697839653,-0.6231421299397616,-0.017649549825293126,0.19904128487501666,0.17054651533293982,-0.5150038886488421,-0.690929270449472
0,-0.26499499160977763,0.5497044618565743,0.34115203608569944,1.072307636183314,-0.014954714138789143,0.6658856304081405,-0.8405206408023842,1.4222823462873115,1.485731511393861,0.4521843234503397,-0.4824728163037481,0.061718687544985544,-1.1704795816558107,0.0012195457604582353,-1.8627529102999816,-0.5267015917228255,1.1475136367829368,0.879463109640779,-1.1932337924883543,-0.38130082643892,0.5998149497724131,1.0789700113569367,0.2401179388436299,-0.8329644226593532,0.9305457797060729,-0.08589300731565688,0.2970583624230351,-0.954711712587053,-1.4712352475752462,-1.6944447622334402,0.2266060849794869,-0.2502524102647496,-0.03460894432483336,0.010727749896852497,-0.12448407086091982
0,1.571611462175549,0.16941856997696111,-1.0053199071308945,-0.9668726247155406,-2.0357685184890295,0.6652343375042111,0.5880688905122277,-0.5615755188872221,0.39960752133101934,-0.04884808123453805,-0.014283218128720592,-0.2673583790831585,-1.104451366020538,0.16327535253345563,-0.20554710060541925,-2.0124818304442003,-1.9263246826002198,-0.9785544731639546,1.1503736582661237,1.8672439386998054,1.5764563806004743,1.4440251979681367,-0.555142430728344,-0.627418743002515,-0.19616202054386714,-0.7855739155794881,1.9318410747461958,-0.805194088273995,0.8738658150450733,-0.4310290169000158,1.2108202685455873,1.1721697262337483,3.555410834610208,1.6788797254205796,2.6999855032895463
0,1.5780583249152955,-0.38236591621602134,0.021229441375523274,-0.9899102710092285,-1.2923015006837557,1.4732091742266509,0.047126023062300224,-1.2498713512223247,0.07145695061660655,0.44264162220895326,0.7485330059616165,0.16388610735908482,-1.4042909874264426,1.1282652394127939,0.06633723909093855,-1.6186451513418,-2.5499974704931425,-1.0600105365828705,1.2227034792629718,2.6687777164530653,0.40701385272191026,0.5861690359652276,-0.5267459923208387,0.015537707229807112,0.914844349352472,-0.0799559518603405,0.38989973561766733,-0.5353233386748579,0.8193458244954374,-0.6648353394481085,1.4776867663235755,1.8153013037261434,-0.14144147979624316,-0.4079421018306297,1.4492994326258961
0,1.0275252039085585,0.12576968795370552,-1.0657499052664685,-1.7844375708830282,-2.1009885736545426,1.5300602072102554,0.9230390484211823,1.0382545846954725,0.35891746183046236,0.7625061063219667,2.3832927626190257,1.2670651069222674,4.803315718099,-2.1160370662924484,-1.3524681831272205,-1.8482411737089737,0.9894796192813647,0.5817212060603737,0.09628074435197144,0.2776843497002836,-0.32583086311010484,0.42875598288956174,-0.09573383826187015,-0.4473706750388245,0.5591993191791049,-1.772839968247536,-0.4721384564852547,-1.960640552725065,-2.5462426982049418,-0.7895636724386857,0.04220644764343683,0.8512095355081267,-0.4516285375151095,0.4017497498912231,2.819651984397315
0,0.8692771037204472,0.4433160023813096,1.0005233813822165,-2.3214559746007812,0.3023889398841215,0.9770619975597927,-0.762193903204167,-0.391831251893505,1.1630519147427818,1.5372329950988761,-0.5536927729394436,1.2139761397454996,-2.4063890171785127,-0.2269684731723035,-0.8697959031963519,-0.6908935476353388,-0.7564238047371563,-1.6704265975737695,-0.994160929084997,-0.11508051706860525,-0.9930920878211932,-2.0111808317711346,0.6390224416139463,-1.212065949845891,-1.8522521594666834,0.9202526748045717,0.28033213680098984,-0.36120863947658893,0.6006105089709339,0.3781169851323168,0.4464470609987534,-0.8768194908686481,0.6672668954117617,0.7458242875072539,-1.1450513382684167
0,1.259482009323895,0.9800717557690082,0.3093388412182187,-1.7373459215356903,0.31333075794156223,0.091253800692167,-0.1900567597733508,1.304139898774628,1.6965982032661602,1.4186344927720085,0.09276450941379116,1.1758361377841742,-1.557496695521987,-0.033337377217994645,-1.1962294148995154,0.30857036108343744,0.21328661286087694,-1.879235839451577,-1.8261648998974855,-1.557332719288744,0.986246361229437,-1.145532546074891,-1.075579986227465,-0.05654786575445938,0.14560321500697992,0.05890777879577799,-1.122994582728755,-0.6323422141606521,-1.2708745744498207,0.18176584283952496,-0.09487262220618031,-0.9626980971842951,-0.9967441720355836,1.0229822387303165,0.8963002866769921
0,1.3631015843802614,0.007551533332152366,0.307868225722955,-1.0750780727749885,-1.1476374395215017,1.2710968917477863,0.1704520149046436,-0.293778832516383,-0.2184836236634665,0.8118379982491631,-0.6294857591222713,0.8172187819952165,-0.7554708609982926,-0.12594165974525948,0.7103681284583018,-0.7155510404821089,-2.7156578443603188,0.49007009296461124,-1.6673762326697197,0.3237289748447431,0.5709950152291434,0.7465086645377115,-0.5589177555314854,1.0504946077542279,0.4965054318166207,0.029878041277142563,-0.22260950378342934,-0.8712569831122638,-0.2907695641099556,1.8017743297861628,-0.2917034554360008,-0.061628275046836246,-0.08591900374647149,0.4403669376865443,-0.19205418996603463
