0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.777665404145965,-0.04726133625834992,-0.4015127650314878,-1.472435496600959,-0.7951606453468348,2.0625564874575124,0.3996428863950232,-0.4942693504150065,-0.8467610666491417,-0.18596449672475832,1.0800824624835428,0.820296606039277,3.063519072544238,-0.3883122877681291,-1.9022091976852882,-2.2624386529341973,-0.23484352051811064,-1.7213473985681724,-0.7708690951658149,1.0683738176895299
0,1.1073588409934516,-0.11017612399544109,-0.5065027664054301,-1.5443519848596516,-0.8053313620694118,-0.026552834414529644,0.9878304185932929,-0.11805638716255402,-0.4453394772019974,0.39147464631506984,-0.7188057211247687,1.3034421098320121,-1.238834361503488,0.4601425250163046,0.662033883748889,0.7520330183950789,-1.9429521702828911,-1.0275005233576524,1.2568512935757952,0.11983118798257035
0,1.183034190838748,0.3871842668243952,0.12436044964306221,-1.9911472468424989,0.2316534523532944,-0.0007066362537954909,-0.5130669106585634,0.10320529437382892,1.25351738523191,1.2189940588157964,-0.19968696176053857,0.7864058305263106,-1.4705388003998794,-0.6644083598318237,-1.9681901654843552,-0.6755139479273824,-0.5335684469534402,-2.5352360375546725,-0.29573986053246454,-1.6904019660367724
0,-0.2649949916097767,0.549704461856583,0.3411520360856996,1.072307636183313,-0.01495471413879214,0.6658856304081398,-0.8405206408023719,1.422282346287305,1.4857315113938838,0.4521843234503372,-0.4824728163037333,0.06171868754497416,-1.1704795816558133,0.0012195457604779719,-1.8627529102999802,-0.5267015917228572,1.1475136367829064,0.8794631096407702,-1.193233792488344,-0.38130082643891045
0,1.5716114621755493,0.16941856997690832,-1.0053199071308943,-0.9668726247155357,-2.035768518489023,0.6652343375042181,0.5880688905122045,-0.5615755188872454,0.3996075213309925,-0.048848081234545405,-0.014283218128780813,-0.26735837908314464,-1.1044513660205408,0.16327535253341086,-0.20554710060543657,-2.012481830444128,-1.9263246826002076,-0.9785544731638744,1.1503736582662356,1.8672439386998134
0,1.578058324915295,-0.3823659162160741,0.02122944137552347,-0.9899102710092235,-1.2923015006837473,1.47320917422666,0.04712602306228389,-1.2498713512223407,0.07145695061655985,0.44264162220893766,0.7485330059615504,0.16388610735911135,-1.4042909874264327,1.1282652394127515,0.06633723909091996,-1.6186451513417168,-2.549997470493124,-1.060010536582785,1.2227034792631055,2.668777716453055
0,1.0275252039085587,0.12576968795367097,-1.0657499052664683,-1.7844375708830256,-2.1009885736545395,1.5300602072102516,0.9230390484211731,1.0382545846954525,0.35891746183045803,0.7625061063219666,2.383292762618995,1.2670651069222831,4.803315718098984,-2.116037066292502,-1.352468183127234,-1.8482411737089797,0.9894796192813606,0.5817212060604443,0.09628074435204416,0.27768434970033457
0,0.8692771037204481,0.4433160023812805,1.0005233813822167,-2.32145597460078,0.30238893988412613,0.9770619975598107,-0.7621939032041748,-0.39183125189351387,1.1630519147427523,1.5372329950988615,-0.5536927729394852,1.2139761397455222,-2.406389017178505,-0.22696847317231056,-0.8697959031963596,-0.6908935476352872,-0.7564238047371632,-1.6704265975736954,-0.9941609290849172,-0.11508051706860142
0,1.2594820093238965,0.9800717557689659,0.3093388412182188,-1.7373459215356863,0.31333075794157,0.09125380069219806,-0.19005675977336794,1.30413989877461,1.6965982032661504,1.4186344927719878,0.0927645094137433,1.1758361377841957,-1.5574966955219849,-0.03333737721801674,-1.196229414899528,0.3085703610834797,0.21328661286089842,-1.8792358394514619,-1.826164899897427,-1.5573327192887212
0,1.3631015843802614,0.0075515333321067865,0.30786822572295514,-1.0750780727749842,-1.1476374395214943,1.2710968917477934,0.17045201490463047,-0.2937788325163936,-0.2184836236634992,0.811837998249149,-0.6294857591223268,0.8172187819952419,-0.7554708609982878,-0.12594165974529756,0.7103681284582756,-0.7155510404820276,-2.71565784436031,0.4900700929647303,-1.6673762326696,0.32372897484477103
