0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,0.5182156141967104,1.1705988564205587,1.2665361289309214,-0.11226427802463254,-1.9615537662234461,-0.027174030104656428,-0.16580575036504824,-0.04629153463783742,0.3756990393098124,-0.8759247322965973,0.07608213099195751,0.5742526977236124,1.032092293166874,-0.2859169803029226,1.1510069043913689,0.15997861992976622,0.7068614462889268,-0.545101255932796,-0.09286652093857974,0.07972589204678182,0.05056494401118353,-0.09692781167508738,-0.6356245229744983,0.18549405306436603,2.167182389728812,0.3223617728010567,0.2676934965990802,0.018626626053714092,0.043817667087452467,-0.8307309317806433
0,-1.2264670320525528,0.8251427016587436,0.37236125770724193,-0.15447035545706597,-1.4770995289553177,-0.805046085928025,0.19031848176160862,0.10672285033923895,1.010939558408734,-0.42421898991477563,-1.0407340187371994,-0.2480933041648724,-0.037455347729353355,1.015212741960164,-1.082860862724416,-0.21117162578604767,1.634827649042848,1.0744909976942383,0.2439431243044254,0.2372793084162104,1.523492249266206,0.522820761783458,-2.1814638348136026,-0.6526098656971487,0.15343778832461713,1.4469473296817006,0.16970950349686786,1.023247076699214,-0.2479492567216345,-1.1589483967419494
0,0.3260307981499527,1.1203232617029992,1.2090047022611445,-0.6679878332698785,-1.1176224530446568,0.18142347368848266,-0.2319000043546821,0.47387603408295803,0.8972051298820527,-1.6442372395790064,-0.7232761210924299,1.1836812078140768,-1.0379569815524678,0.9056902029457137,-1.2988164377054838,1.8102460613267508,1.7762847676555467,1.0020042389913566,0.5720875604918413,1.241687773146407,0.0863579167071231,-0.6759516860118464,-1.183813784186488,1.134026706632896,0.7935275651763866,0.0873213932600193,2.332338788248881,0.9852414819331227,0.10866204186142524,1.483500580788963
0,-0.13747786041330642,0.4032350206066205,0.4328384365711031,-1.2041998070140378,-1.7852424191355623,-0.17804003775820185,0.22608271951712494,-1.019566657760039,-0.733049130593312,-0.9446351955674451,-1.812924795538032,0.5776233057045879,-0.3117663851162829,0.8429373705994588,-0.5724154822060953,0.46280860300938026,-0.5463624004648348,0.1939098010331345,0.023619323451993583,0.7309631363899548,-0.25535953411304074,-0.4109639919506729,0.08899462823281944,-0.8350831923005039,0.027182626038012716,-1.0625715730459404,0.09110084128307476,-0.6717884343975862,0.7104344278642397,-0.658083779575779
0,-0.4402323736638247,0.34558878684535166,-0.5531481072504595,-0.698233562031316,-1.1490226712948555,-0.8929616682966329,-0.09752608617389824,-0.2907831386555055,0.6561619644045595,-0.3483025447895115,0.15392813680253403,-0.23538287728466692,1.0943107864750232,-0.25598650711107934,-0.08733382033723236,0.10651655385253483,-0.2069685555952846,0.7640134935206827,0.10794310761303468,0.32667430713065704,0.2174578566470691,-0.11371767585746108,-0.6206261874763693,-0.9812603059076783,1.994048232349315,-1.254717850593285,-1.9587240696795907,0.4330524107188255,-0.8627566328800516,0.06958709607088337
0,0.10255097314448447,0.20496855228483543,-0.044479952463550396,-0.4908050463066416,-1.3951674639613196,0.7536741072725627,-0.14414483763567448,-0.364379986546684,-0.22903344255876426,-1.2289774365953736,-0.6199984094458488,1.0616403515570874,0.9873912378178431,0.10996759479990702,0.04705808676554434,0.9641974261337853,0.2690877619784503,0.32531767512220916,-0.5381819793538102,1.9024900998291598,0.11475077394211099,0.8270309686112328,0.19394202139500172,-1.0812016083836886,2.0023649557182863,-0.698949177089452,1.1136625321135194,0.0002116574828263118,-0.020721693659966244,0.05181703571822687
0,-0.23655753438303398,0.9465832343580466,-0.2657937346829255,0.013413632202417959,-1.2772521348661348,0.37611812213297263,-0.1970255688500054,-0.16675884030335683,0.6331574506964193,-1.0620982637064258,-0.8929005971059699,-0.6467982521210783,-0.02499246309105333,0.4086691746986454,-1.0759127884774367,0.6926556350603301,1.7649193213884273,0.8961984285181978,-0.8217262059057843,0.9937667749744443,0.8545258422909981,0.261403457956435,0.2796436501593445,-0.8755780759288105,-0.13206849266058854,-0.07689575343910085,-0.8745096541870606,-0.5398313992230933,0.18790539755733826,-1.5195644453979644
0,0.127641875263911,1.0380248823168188,0.44472363384282276,0.023631465625825986,-1.4352332113763,-1.2069000996457495,-0.7700256795702228,1.5791186873191376,1.0099985461806562,-0.4894746833310746,-0.06274262250021329,-0.12820137588562605,-0.3962311568372037,-0.14565178033283657,-1.1574791663182962,0.7908025810693028,0.9501330811289213,0.015027780791559473,-0.006495957885818511,-0.779814337967506,0.18108597874693938,0.030381827149532883,1.2008654466821753,0.8510646689692005,0.27006968704969225,-0.34524473539297146,0.6297450939975169,-0.686099374224422,-0.001882554947683405,0.9019121158765182
0,-0.5879376489830016,0.08621725247956265,-0.634612673057985,-0.7744621926649234,-0.5673787174233302,-1.184767621559628,-0.17520225523852762,0.8724741152566471,1.0802960414049483,0.22874667770558907,-0.9916642254315118,0.1060960752026346,-0.31772799829686327,0.22401633955962375,0.29633297819592763,-0.06911808758906565,0.03897643708333534,0.1721703402468196,-0.04173343290724309,0.12277675891495002,0.2635545640667755,-0.5152663574445447,0.7218124232157641,0.37762376660258373,1.1195984751586596,-0.2932313608106162,-0.553516897576045,0.7080313172711302,0.07929889693141254,-0.9709512198217203
0,0.5246047771936488,0.35734762982235563,0.6185870996531876,-0.12518222099564402,-0.4354627570123485,0.6971378755146067,0.5163729258991492,-1.3327914284514706,0.8562811454485774,-1.2135330497597705,-0.32876587711838495,-1.0558256111055817,0.13482259054155865,-0.20905707738194249,-0.9611761513380311,1.184928147450368,-0.16157971907340063,0.627263150073566,-0.6480118787702794,-0.5545353016847747,0.385795355152232,0.06478111522120074,-0.26218652772103856,0.2511600535759367,0.055485288054066106,0.3958951783641655,-0.8427200144235428,-0.09484644135058504,-0.662278862259714,-0.2654784408904003
