0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,-0.6601593391488237,-0.23436344252468452,-0.50364899721852,-0.5105869460123906,-0.28463198877522355,1.566718048346322,-0.8245463162330643,-0.2753142508555047,-1.1043397457245556,-0.17247549634389545,-0.8811326466414291,1.39300697875655,2.381043419076209,-1.0482930139109872,0.8750204441793906,0.5914006583506839,0.8897527225707836,-0.47312460677283386,-1.615475337520109,0.8039347192415175,0.24864747411720672,-1.0551204018214253,1.129304797494679,2.9560576239537446,0.7167878887251117
0,0.3694353107187451,1.1044610805354231,2.5425189612255323,1.785203269139092,-2.5289692202383622,0.12137122585918972,-0.30022135477501066,-1.8998932466969476,0.7354940322801471,-1.8203807381108386,-0.6835504704562073,-2.997979781438276,-1.037609109840701,0.054184070020133764,-0.8628974788599265,2.472869902336716,-0.2210432068673301,-0.38160882005791275,0.32128488984327014,0.22207518347014543,0.7035598770865287,0.6572974171519973,0.32225352495503734,0.4023769834944343,1.167693187423654
0,1.0312326138382077,0.7852805338694457,-0.6479137532946717,1.811756761816861,-1.941343678212471,0.053992576347336146,1.5963918127019654,0.3243934885821639,1.550938800976579,1.259622225814497,-1.4986138309267756,-2.134846517639194,-1.1679996149410814,-2.2681969035560794,0.44668770806111696,1.0158419007495383,-0.27622927631246197,-1.6282941647520914,0.46030644261606984,-1.395310583001245,-0.17619078948081746,0.42451949224370206,-0.9005225735347288,0.17401489197024356,0.20044654701128584
0,-1.5638624261480143,1.663365934456736,-1.4409975541049933,1.040604354312402,-0.4595901839925823,-0.5363109624883555,0.7698244455522172,0.35744486032802386,0.2633544632346709,0.2267706662252051,0.5778233530872328,-0.2630673965704141,-0.19192404181019282,0.8043418416111568,0.20129533166304373,0.18392901482257182,-1.2032949713792067,0.5172134032907982,-0.40756816162299575,-0.2849139706652656,-0.44300320052099257,-1.464770134422579,0.09459904259980463,-0.17279352459784333,0.900508700812001
0,-0.8767828393883211,-0.02317345808937353,-0.6201689991332664,-0.22715892322788195,-0.9319875593255191,0.00912628357480642,-0.01683942651305824,1.3914725112373645,-0.22178799900294088,0.46173790869837683,0.623892344992273,-0.7918427635850219,0.4821857625643136,2.448687918813003,-1.233514077600345,-0.8994532627285904,-0.4226690929800523,0.7947124859544509,-0.3877316448665202,1.6534374376700742,0.4101785408764261,-0.8635177066470056,0.6234619673271227,-1.6873705392088263,0.8649011301336911
0,-0.7856811318952048,0.48146899759609346,2.0341521858362404,-0.08109161379579781,-0.43424599892053733,-0.3784380659899314,1.0390517522391738,-0.6660164786313764,-0.2513387301411249,0.698300878030114,0.8949451449433725,-1.2873597313194045,1.1153708082552594,-0.8602555234643795,0.2036632861653197,-0.2706305144923152,0.8318459351401956,-0.06214402522062395,-1.011457859792792,-0.8013676513195671,-0.9258165488470715,0.315628663070062,-0.7524805065949963,-0.7098935423328282,-0.6742569034090884
0,-1.3449515106740808,1.1251274979172845,-1.1431515168429072,0.9913950287353779,-0.9869444154926235,-0.30787000844307294,-0.5004300535173507,0.636553851671302,0.6807821737596086,-0.5309675136433688,0.7969559561422096,-0.3622986340628249,0.1831013902679781,1.277393533860493,0.8632695166853566,-1.669881139310677,0.2807547990620426,-0.39516583496799856,0.2683953225222264,0.7066739458587104,-1.4362034157270902,-2.244613132930705,-0.19558095359687624,-0.9377096003632166,0.4085937066054486
0,-0.7894719700398787,0.05665114766418329,0.19040093521762852,-0.33658091557873787,-1.5189095326565674,-0.9578678230431558,0.3703775244260585,0.002555250652998082,-1.3033181057445018,0.2886972641668889,-1.2588887684926464,1.2863392066791457,0.0436688171734891,1.2320221328464738,1.4104310071497088,0.3124770100781485,1.5852944633052353,0.0005838190898156348,0.2437373403745986,-0.5297396859944137,0.022875780574823604,-1.0818799476893761,0.5355781623579686,1.2981319571627281,-0.8944101506835719
0,-0.425056301362372,-0.3971273202905654,-0.22457427944573805,-0.308879870552167,-0.06767672608763335,0.7185074036691181,0.05710259192673553,-0.7112578870213511,-1.0618413425331854,0.0018102949869721926,0.240966883793364,0.36072224836044026,-0.40830622793017357,0.2962247725944827,1.1550485710232516,-1.9239619094888443,0.04152005880289003,1.9040686682149495,-0.46300137955232495,0.7543909909378281,0.45076268790487933,-1.6622807230234597,0.6630451590542065,-1.2059272696291254,0.0974663083784262
0,1.922929918220588,0.4100601250915852,-0.8476740904158279,-0.9283124925721699,-0.8586011557908841,-1.1290270729152714,-0.4619278209561001,3.0668396939815206,-0.6676203041300582,0.1521948872436491,-0.1936215225781689,0.18249803760426633,-0.23193288038494234,-1.3747859577385166,-1.8433789798342997,-0.42881105426101024,0.4217221118246524,-0.4429022499502419,0.5279934849114017,-0.5315952330275084,-1.316842007469841,0.2874612820260121,-1.4025802482106264,-0.3956679354643692,1.4235488983481774
