0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.7776654041459652,-0.04726133625830891,-0.4015127650314894,-1.472435496600961,-0.7951606453468292,2.0625564874575093,0.39964288639501405,-0.4942693504150067,-0.8467610666491424,-0.18596449672476514,1.0800824624835463,0.8202966060393495,3.06351907254422,-0.3883122877681216,-1.9022091976853008
0,1.1073588409934518,-0.11017612399538279,-0.5065027664054323,-1.544351984859654,-0.8053313620694036,-0.026552834414531372,0.9878304185932982,-0.11805638716255172,-0.4453394772020014,0.3914746463150616,-0.7188057211247623,1.3034421098319848,-1.238834361503511,0.46014252501629715,0.6620338837488953
0,1.1830341908387472,0.3871842668244578,0.12436044964306013,-1.9911472468425029,0.231653452353303,-0.0007066362537974336,-0.5130669106585577,0.10320529437384084,1.253517385231911,1.218994058815792,-0.19968696176053113,0.7864058305262687,-1.4705388003999005,-0.6644083598318294,-1.968190165484354
0,-0.2649949916097782,0.5497044618565694,0.3411520360857002,1.0723076361833142,-0.014954714138794227,0.6658856304081422,-0.8405206408023774,1.4222823462873122,1.4857315113938774,0.4521843234503403,-0.48247281630373473,0.061718687544944445,-1.1704795816558198,0.0012195457604814673,-1.8627529102999758
0,1.5716114621755488,0.16941856997699145,-1.0053199071308967,-0.9668726247155401,-2.035768518489015,0.6652343375042129,0.5880688905122057,-0.5615755188872347,0.39960752133098615,-0.04884808123455547,-0.014283218128776082,-0.26735837908316396,-1.1044513660205106,0.16327535253341324,-0.20554710060542944
0,1.578058324915296,-0.3823659162159913,0.02122944137551985,-0.9899102710092285,-1.292301500683735,1.4732091742266589,0.04712602306227353,-1.2498713512223354,0.07145695061656351,0.4426416222089348,0.7485330059615524,0.16388610735907244,-1.4042909874264284,1.128265239412746,0.0663372390909231
0,1.0275252039085587,0.12576968795372542,-1.06574990526647,-1.7844375708830278,-2.1009885736545333,1.530060207210248,0.923039048421171,1.0382545846954638,0.3589174618304396,0.7625061063219554,2.383292762619002,1.2670651069224024,4.803315718098966,-2.116037066292487,-1.3524681831272525
0,0.8692771037204469,0.4433160023813264,1.0005233813822152,-2.321455974600782,0.3023889398841324,0.9770619975598166,-0.7621939032041777,-0.3918312518935051,1.1630519147427647,1.5372329950988608,-0.553692772939475,1.213976139745453,-2.406389017178546,-0.22696847317232324,-0.8697959031963616
0,1.259482009323894,0.9800717557690328,0.30933884121821703,-1.737345921535691,0.3133307579415779,0.0912538006922011,-0.1900567597733615,1.3041398987746249,1.6965982032661455,1.4186344927719843,0.09276450941375296,1.1758361377841553,-1.5574966955220146,-0.03333737721802196,-1.1962294148995252
0,1.3631015843802614,0.007551533332178466,0.30786822572295264,-1.0750780727749887,-1.1476374395214846,1.2710968917477958,0.17045201490462258,-0.29377883251639203,-0.21848362366349913,0.8118379982491453,-0.6294857591223216,0.8172187819952244,-0.755470860998301,-0.12594165974530447,0.7103681284582796
0,0.004084166002549669,1.1674052097006227,-1.369575925474683,-0.9364183169376584,1.3000231667755753,1.5736157560754258,-1.496964911922435,-1.4371308622042853,-1.2203105984066034,0.12545350453831877,2.541001213204173,2.176651287311496,-1.8065592891408837,-1.4826305183795592,-0.4257115490380569
0,1.6114739214281852,0.6104973797399192,-1.1200904872424524,-0.8538243835231146,-1.9464553143123942,1.4280629684256,0.0796627874445117,-0.5452220935269917,-0.02293304945808101,-0.4092001677185366,1.9446071087652943,1.1450861691841199,3.6786489792138135,-1.5405029781579842,-1.2477021424395334
0,-0.6306312904564726,0.003805423969556294,-0.4646142715831049,1.068651228681967,-0.7566693030114968,-0.07414736662100742,-1.1702232174543699,0.2091328025313664,1.1120836609333917,-0.027015691673185783,-0.6845875766258207,0.23505123997689592,-1.0299317410711915,-0.40998298137655537,-0.5611254926678129
0,-0.7619734122647677,-0.22050746004167399,-0.034198148418669944,1.2838604315489535,-0.62143636596089,0.2494275594626454,-1.5343752112836084,0.5587827409379746,0.17258329730247024,0.27475785364278094,0.04642997949510034,0.8317040389364289,-1.4130641966341966,-0.5707108965391382,-1.0933275187015719
0,1.2246881619747574,-0.08408720652629048,-1.3607500390754237,-1.1958406734709335,-1.674244964650512,1.1355343730503675,0.9958527557859819,-0.17602036859611403,0.48558075203299955,-0.8624192690983657,2.209301375465231,1.351979077420232,4.557619965217164,-2.7112345113225587,-1.0292352540613496
