0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,0.777665404145965,-0.04726133625834868,-0.401512765031489,-1.472435496600963,-0.7951606453468286,2.062556487457534,0.3996428863950412,-0.4942693504150075,-0.8467610666491142,-0.1859644967247758,1.0800824624835894,0.8202966060392377,3.0635190725442425,-0.3883122877681446,-1.9022091976853164,-2.262438652934274,-0.23484352051809235,-1.7213473985681085,-0.7708690951660504,1.068373817689513,-0.2524469096362868,-1.5472763365608098,0.26201993639321797,-1.267676340046456,1.1835434440495196,-0.8128750274157047,-1.4340721926040703,-1.8341092155203864,-1.8566411730933041,0.8363291917190189,-0.3777690083606997,-0.841087813819552,0.3563069462210241,-0.3762158402050598,1.3298334886387837,3.9223603043383872,2.3679888567654466,3.2996730788681923,1.6324625012561107,-0.7458855360952408
0,1.1073588409934516,-0.11017612399543937,-0.5065027664054319,-1.5443519848596579,-0.8053313620694119,-0.026552834414504612,0.9878304185933355,-0.11805638716255766,-0.44533947720196704,0.39147464631503665,-0.7188057211246932,1.3034421098320061,-1.2388343615034834,0.4601425250162914,0.6620338837488421,0.7520330183949611,-1.9429521702829242,-1.0275005233575774,1.2568512935754588,0.11983118798252464,-1.2481273515357243,-0.14969466436562645,0.9229550529120878,-1.063235675776489,-1.6983894954005505,1.594662012609655,-0.14142295818500428,-1.0209450092062637,0.03144752718195904,-0.0790419499214052,-0.7510894028499401,2.3025856104020077,1.0410953491981279,0.08533611077150237,2.375192615080633,-0.44679209493961497,0.700977994245527,-1.7123084188044486,-4.395733159312845,-0.9241702415006476
0,1.1830341908387483,0.3871842668243968,0.12436044964306095,-1.9911472468425055,0.2316534523532939,-0.0007066362538112913,-0.5130669106585152,0.10320529437383237,1.2535173852319383,1.2189940588157688,-0.1996869617604585,0.7864058305262986,-1.47053880039989,-0.66440835983185,-1.9681901654844076,-0.675513947927537,-0.5335684469534562,-2.535236037554596,-0.295739860532836,-1.6904019660367882,0.2859193651403198,-1.0503737763958392,0.37155969336644956,-0.017885075973810786,-0.9979899755508843,-0.270255056983495,-1.2199878785217781,0.4724159755393713,-0.7398033697827291,-0.6231421299467483,-0.017649549824147882,0.1990412848770976,0.17054651527576625,-0.5150038882315359,-0.6909292695853799,-1.3577812696957887,0.5815566315213617,0.18284794126483309,-1.0303937772575538,0.571019906336468
0,-0.2649949916097768,0.5497044618565825,0.3411520360857003,1.0723076361833146,-0.014954714138790372,0.6658856304081341,-0.8405206408023886,1.422282346287311,1.48573151139386,0.45218432345034726,-0.4824728163037542,0.061718687544989076,-1.1704795816558187,0.0012195457604856068,-1.8627529102999674,-0.5267015917228455,1.1475136367829197,0.8794631096407407,-1.1932337924882637,-0.38130082643888885,0.5998149497723606,1.0789700113569012,0.24011793884365265,-0.8329644226593578,0.9305457797067701,-0.08589300731534324,0.29705836242256517,-0.9547117125870177,-1.4712352475757864,-1.6944447622319299,0.22660608498044915,-0.2502524102653425,-0.03460894427695396,0.01072774948686304,-0.12448407154386339,1.1791645743196455,-0.21797433439697128,-0.23100500380589511,-0.349811397062484,-0.8348103821777207
0,1.5716114621755495,0.16941856997691096,-1.0053199071308956,-0.9668726247155447,-2.035768518489022,0.6652343375042757,0.5880688905122563,-0.5615755188872409,0.3996075213310303,-0.04884808123459042,-0.01428321812867431,-0.26735837908315113,-1.1044513660205526,0.16327535253338923,-0.20554710060549228,-2.0124818304442873,-1.9263246826002145,-0.97855447316378,1.1503736582658028,1.8672439386997848,1.5764563806007792,1.4440251979683276,-0.5551424307283416,-0.627418743002468,-0.1961620205469815,-0.7855739155815167,1.9318410747482313,-0.8051940882743808,0.8738658150466995,-0.4310290169086088,1.2108202685564955,1.1721697262394632,3.5554108347577182,1.6788797241479774,2.699985500942585,1.0378091662978781,2.5873962277354066,3.1870056455290627,-1.4637236448635678,3.1029340270049395
0,1.5780583249152953,-0.38236591621607197,0.021229441375520342,-0.9899102710092333,-1.2923015006837453,1.4732091742266933,0.047126023062333225,-1.2498713512223414,0.07145695061660674,0.4426416222088979,0.7485330059616605,0.16388610735909798,-1.4042909874264367,1.128265239412723,0.0663372390908575,-1.6186451513418851,-2.5499974704931345,-1.0600105365826893,1.222703479262648,2.6687777164530178,0.4070138527222079,0.5861690359654351,-0.5267459923208848,0.01553770722986701,0.9148443493492145,-0.07995595186213114,0.3898997356199179,-0.5353233386752325,0.819345824497289,-0.6648353394566202,1.4776867663399225,1.8153013037324754,-0.141441479507745,-0.4079421043429409,1.4492994282716534,2.1580468499015675,-1.1221274187706056,-1.575192806216574,-1.2788822661001702,-0.4916910691393143
0,1.027525203908559,0.1257696879536728,-1.0657499052664696,-1.7844375708830307,-2.1009885736545355,1.5300602072103135,0.9230390484212044,1.0382545846954625,0.3589174618304769,0.7625061063219434,2.383292762619053,1.2670651069222325,4.803315718098989,-2.1160370662925168,-1.3524681831272776,-1.8482411737090405,0.9894796192813696,0.5817212060605179,0.09628074435174998,0.27768434970030387,-0.3258308631098892,0.4287559828896994,-0.09573383826185577,-0.4473706750388086,0.5591993191769824,-1.7728399682485994,-0.47213845648409614,-1.9606405527253163,-2.5462426982037916,-0.789563672444715,0.04220644763889109,0.851209535510014,-0.45162853770756817,0.40174975162758536,2.819651987229225,0.9354746896933955,2.254905858353238,1.6584041486678909,-0.4467437448929852,4.499921349800463
0,0.8692771037204481,0.4433160023812814,1.0005233813822156,-2.3214559746007843,0.3023889398841296,0.9770619975597883,-0.762193903204143,-0.3918312518935121,1.1630519147427785,1.5372329950988435,-0.5536927729394225,1.2139761397455144,-2.406389017178509,-0.22696847317233612,-0.8697959031963998,-0.6908935476354204,-0.7564238047371648,-1.6704265975736354,-0.9941609290852221,-0.11508051706861203,-0.9930920878210202,-2.011180831770978,0.6390224416139245,-1.2120659498458517,-1.8522521594684245,0.920252674803999,0.2803321368025908,-0.3612086394769495,0.6006105089719074,0.3781169851266163,0.4464470609901501,-0.8768194908689222,0.6672668951345131,0.745824289855576,-1.145051334112783,-1.80878103293409,0.7417423012554286,0.6055429048012279,-2.4214670554575175,-2.289685119961231
0,1.2594820093238965,0.9800717557689677,0.30933884121821803,-1.7373459215356946,0.31333075794156795,0.0912538006921784,-0.19005675977332082,1.3041398987746136,1.6965982032661657,1.4186344927719614,0.09276450941382043,1.1758361377841748,-1.557496695521992,-0.03333737721805052,-1.1962294148995931,0.30857036108332436,0.21328661286087883,-1.879235839451397,-1.8261648998978206,-1.557332719288724,0.9862463612296803,-1.145532546074711,-1.0755799862274604,-0.05654786575442246,0.14560321500461149,0.05890777879491781,-1.122994582726916,-0.6323422141610621,-1.2708745744487264,0.18176584283203534,-0.09487262220448447,-0.9626980971813139,-0.9967441720945449,1.0229822392357297,0.8963002874500544,-0.6495044019717134,-1.04931950260961,1.7820705425679495,-1.077253081470904,2.377140423345066
0,1.3631015843802614,0.007551533332108552,0.30786822572295314,-1.0750780727749931,-1.1476374395214923,1.2710968917478225,0.1704520149046728,-0.293778832516398,-0.21848362366346374,0.8118379982491142,-0.6294857591222384,0.817218781995225,-0.7554708609982905,-0.12594165974532584,0.7103681284582204,-0.7155510404821881,-2.715657844360315,0.4900700929648064,-1.6673762326700163,0.3237289748447524,0.5709950152293977,0.7465086645378957,-0.5589177555315172,1.0504946077542787,0.4965054318138619,0.029878041275798174,-0.2226095037814438,-0.8712569831126435,-0.2907695641084433,1.8017743297784103,-0.2917034554313588,-0.06162827504249758,-0.08591900374834831,0.44036693771422575,-0.19205419017147865,1.0256744286063122,0.5566560142973536,-0.07927905332406625,-2.5164975249840627,0.6469679425328099
